bidder_id,avg_avg_time_between_other_bids,avg_avg_time_between_own_bids,avg_avg_time_between_own_bids_second,avg_consecutive_bids_per_auction,avg_n_bids_per_auction,avg_whole_time_per_auction,max_avg_time_between_other_bids,max_avg_time_between_own_bids,max_avg_time_between_own_bids_second,max_n_bids_per_auction,min_avg_time_between_other_bids,min_avg_time_between_own_bids,min_avg_time_between_own_bids_second,min_n_bids_per_auction,n_auctions,n_auctions_won,n_bids,n_bids_first,n_countries,n_devices,n_ips,n_urls,var_avg_time_between_other_bids,var_n_bids_per_auction
eea590b4da2709c294e8db490f5997eadyc1e,605263157.9,7410508771930.0,-868333333333.6666,1.0,1.5,10451456140351.0,1184210526.5,18053157894737.0,-868333333333.6666,5,52631579.0,1137421052632.0,-868333333333.6666,1,12,0,18,0,9,13,18,3,3.20637119196953e+17,1.3636363636363635
c65d2236a70982d628454d19472ce26eltxgf,368421052.5,4794473684210.0,,1.0,2.0,4794473684210.0,368421052.5,4794473684210.0,,2,368421052.5,4794473684210.0,,2,1,0,2,0,1,2,2,2,,
38125387ec30412c438280af8931254dmvfgb,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,3,3,4,3,,0.0
8ac7cc6a62b82e675465e89f67ab1f962ltgu,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,3,3,3,1,,0.0
4aad6f0ffe775217e4ef8c91d69707545li52,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,2,2,4,2,,0.0
481fdbc92e77bba4c9611841a7d74071elwx6,42105263.2,3531657894736.75,3274087719298.0,1.0,2.0,14126631578947.0,42105263.2,3531657894736.75,3274087719298.0,5,42105263.2,3531657894736.75,3274087719298.0,1,4,0,8,0,6,7,8,3,,4.0
1c950af57581698616bd9923cc94fef25n5wh,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,3,3,3,2,,0.0
67083f257438b1b79cb09cfa601890855of77,0.0,2752105263158.0,,1.0,1.1111111111111112,2752105263158.0,0.0,2752105263158.0,,2,0.0,2752105263158.0,,1,9,0,10,0,4,8,9,5,,0.11111111111111116
225716d7bdf8f90cb4a4b779c663cea5j9sqp,2263157894.5,7491052631579.0,,1.0,2.0,7491052631579.0,2263157894.5,7491052631579.0,,2,2263157894.5,7491052631579.0,,2,1,0,2,0,1,2,2,2,,
bb4af76ec92ce75e8abe9a6a481d4314jyo16,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
10383b390780e7b4b03dc32c94b4973f66wou,,,,1.0,1.0,,,,,1,,,,1,5,0,5,0,3,3,4,3,,0.0
880f542a275df1251612886d408b32e8m96cp,2242105263.35,2714007309941.6665,495917763157.8125,1.0,4.5,4760328947368.5,7310526315.9,7595263157895.0,978289473684.0,10,78947368.5,446713450292.3333,13546052631.625,2,4,0,18,0,2,7,15,9,1.1818024007224338e+19,14.333333333333334
9d33ed2efcfaddba0307d12142f3041ce731l,668421052.7,1167822368420.875,-35982456140.666664,1.0833333333333333,2.6666666666666665,4662684210526.0,1126315789.4,2329907894736.75,-35982456140.666664,5,210526316.0,5736842105.0,-35982456140.666664,1,3,0,8,0,1,4,3,1,4.1933517979512474e+17,4.333333333333334
d8d90875fbcf94c3b4c5c00479cbed6e1mqrl,46052631.625,1245466165413.4285,-1263157894.8333333,1.0,2.75,8718263157894.0,46052631.625,1245466165413.4285,-1263157894.8333333,8,46052631.625,1245466165413.4285,-1263157894.8333333,1,4,0,11,0,1,1,8,5,,12.25
e49dfe2adbc4b3789f67bc044c231473clc4d,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,1,3,3,3,,0.0
dcac75b5ccc362a66e7f9112f033bdebchxq4,3653508772.0,5738592105263.0,11124947368420.0,1.0,1.5555555555555556,7326763157894.5,9394736842.0,8980789473684.0,11124947368420.0,3,245614035.0,824263157895.0,11124947368420.0,1,9,0,14,0,2,12,13,6,1.8984841488962916e+19,0.5277777777777777
74ecf5f9adfa4dcca4dcf020209db81arynmk,1500000000.0,684210527.0,,1.25,1.25,684210527.0,1500000000.0,684210527.0,,2,1500000000.0,684210527.0,,1,4,0,5,0,4,4,5,2,,0.25
170a58cf637c08f0818ebdbfddca29c9irkxj,35087719.333333336,6198236842105.5,-9797526315789.0,1.0,1.4,12396473684211.0,35087719.333333336,6198236842105.5,-9797526315789.0,3,35087719.333333336,6198236842105.5,-9797526315789.0,1,5,0,7,0,5,6,6,7,,0.7999999999999998
8c09f4afd78059d9200cddc435f5c48ceph11,261561373.63684824,312255446133.7917,329015093807.61694,1.229304941687831,132.63636363636363,2808315789473.636,473684210.5,1288905263158.0,1594250000000.25,609,29239766.111111112,1322368421.0,-398496240.5714286,2,11,0,1459,0,3,5,14,12,2.2107164778782644e+16,49212.25454545454
37ebf34eaeb8a434976416c34ed5c6d8ywyoj,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,5,7,8,8,,0.0
e8f3ce0b2d0849968400b63b992cc606psoij,11639254386.0,2944120394736.7,-2067802631578.5,1.0468085106382978,1.2765957446808511,4273624999999.875,79500000000.0,14565157894737.0,90552631579.0,6,1052631579.0,1052631579.0,-4226157894736.0,1,47,0,60,0,14,32,44,21,7.522725770010586e+20,0.6827012025901942
57db69e32163f3e486dc6ef7d615aa12usje6,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,2,,0.0
20662832566daffac929f803f0c236eaperht,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
db5e9f85e7d180f7d952f12e5dae5900q9xif,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,3,2,4,2,,0.0
7b5bd948eb1d8075be58ec9240927bb59ugz3,46657894737.0,5199684210527.0,,1.0,2.0,5199684210527.0,46657894737.0,5199684210527.0,,2,46657894737.0,5199684210527.0,,2,1,0,2,0,1,1,1,1,,
676ad0665c9bf74329ddc1f70ea48c16stnux,18894736842.0,115894736843.0,,1.0,1.0625,115894736843.0,18894736842.0,115894736843.0,,2,18894736842.0,115894736843.0,,1,16,0,17,0,4,14,16,7,,0.0625
f7e3635c9a532fb9a60d6eda6eb7c7de3uqs2,595497840755.8038,1165006342779.9653,214632832080.15475,1.0821138211382113,1.7317073170731707,3040672064777.231,7001815789473.5,4516315789474.0,1483921052631.75,6,1614035087.6666667,37078947368.5,-586017543859.6666,1,41,5,71,1,2,33,8,22,3.713195125088004e+24,1.8512195121951218
4641b5a43c7a2496ef93af2ca590d2c94s20x,1622807017.5,3988315789473.5,-5170210526316.0,1.0,1.1142857142857143,7976631578947.0,2438596491.3333335,6925552631578.5,-2091210526317.0,3,807017543.6666666,1051078947368.5,-8249210526315.0,1,35,0,39,0,9,26,34,2,1.3310249312345344e+18,0.22184873949579836
8644c9765c64da22776cd67eefe0f498u3aaz,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
79cdbe82ec79d0e60f1b113d9a5bc5b4ar8bk,131578947.0,9167263157895.0,,1.0,1.125,9167263157895.0,131578947.0,9167263157895.0,,2,131578947.0,9167263157895.0,,1,8,0,9,0,4,8,8,3,,0.125
08c39ef7252995e0749f7927249b8dcb1d3xh,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
c16a9bdd369ed3ec2891c46e64017560fbx69,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,1,,0.0
2736ee274114e9440463bde9fbffacaa5xky5,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
6a97f70ba29a04e77eb3b137e157070dc2mqc,52631579.0,2789273684210.4,-941315789473.75,1.0,2.25,13946368421052.0,52631579.0,2789273684210.4,-941315789473.75,6,52631579.0,2789273684210.4,-941315789473.75,1,4,0,9,1,1,8,6,2,,6.25
0381a69b7a061e9ace2798fd48f1f537mgq57,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
c8e474ba549fe924bff9d3f585a9943cg9aju,0.0,4516842105263.0,,1.0,2.0,4516842105263.0,0.0,4516842105263.0,,2,0.0,4516842105263.0,,2,1,0,2,0,2,2,2,2,,
e2a61feee7f94b49d7de1ac6efb237c0fjt1z,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
317d3e44b2bcfdd7293b84f82f44b8e31hx1r,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,1,,0.0
7622d7085237d6b73d08e9d70ed11fe3u8mwm,4850877193.166667,8087719298.333333,,1.1,1.3,8087719298.333333,12078947368.5,21263157895.0,,2,157894737.0,1105263158.0,,1,10,0,13,0,5,10,11,1,4.034787626865051e+19,0.2333333333333335
25f59f9da43b6806aaa125fa61974591sacso,210526315.5,4273000000000.0,,1.0,1.25,4273000000000.0,210526315.5,4273000000000.0,,2,210526315.5,4273000000000.0,,1,4,0,5,0,1,3,5,3,,0.25
b1bc9ff2b98df742affda07c5977c7345dpm5,552631578.5,56526315789.0,,1.0,1.5,56526315789.0,552631578.5,56526315789.0,,2,552631578.5,56526315789.0,,1,2,0,3,0,2,2,3,1,,0.5
c9056fc0cade75299ed4438567a87d6ek44pt,868421053.0,57263157895.0,,1.0,1.3333333333333333,57263157895.0,868421053.0,57263157895.0,,2,868421053.0,57263157895.0,,1,3,0,4,0,3,3,4,1,,0.3333333333333335
9f101e80580cbff55a2307c028408a91nebzc,3349213148.1317134,153808712190.7112,25052064487.792908,1.57390350877193,12.68421052631579,4105755980861.364,5052631579.0,452281578947.35,225177285318.5263,64,982456140.1666666,1621052631.6,-644736842.0,1,19,0,241,0,4,30,8,13,1.4477990057401597e+18,366.89473684210526
6ed19e45dc118b78a78f25649aaaddbeef7e4,11789473684.5,8616184210526.5,,1.0,1.4,8616184210526.5,22947368421.5,8971894736842.0,,2,631578947.5,8260473684211.0,,1,5,0,7,0,1,5,6,2,2.4899722992394456e+20,0.2999999999999998
17c87408ee1009887112745797caeb7fwvqfc,345614035.0452381,569809932523.5729,348533991227.8959,1.0,3.0,1833578947368.4,921052631.5,1141010526315.8,1040776315789.5,14,78947368.25,89793522267.23077,-3429824561.4166665,1,12,0,36,0,8,23,32,19,1.2098337949874029e+17,14.545454545454545
37d71b4ae830fcfa6f0c4f65ec386414n8h5l,26315789.5,18300526315789.0,,1.0,1.25,18300526315789.0,26315789.5,18300526315789.0,,2,26315789.5,18300526315789.0,,1,4,1,5,0,3,5,5,5,,0.25
5b25a86acea5ff395bbd62399bb5cc9bb7h6i,23423308270.685715,3155675438596.533,-294736842.0,2.142857142857143,2.4285714285714284,3156842105263.2,74473684210.5,14047052631579.0,-294736842.0,7,4105263158.0,1052631579.0,-294736842.0,1,7,0,17,0,3,5,7,4,8.722534880423766e+20,4.285714285714286
fa6bfb4a2156dc8e73a713cdab85bc4bmcmwr,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
e1b1c514e1b87826fd045588f1f3881707cyy,32105263157.5,66631578948.0,,1.0,1.3333333333333333,66631578948.0,32105263157.5,66631578948.0,,2,32105263157.5,66631578948.0,,1,3,0,4,0,1,3,3,4,,0.3333333333333335
b1c2e7ee5c69722df6233541ad5e784eutiv2,184210526.5,21368421052.0,,1.0,1.3333333333333333,21368421052.0,184210526.5,21368421052.0,,2,184210526.5,21368421052.0,,1,3,0,4,0,2,2,2,2,,0.3333333333333335
0daf4f87eb695e2a84e4156154209e09k6ga5,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
34cc283e180fcd4902ef8758714c6d83th4nf,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,2210526316.0,14103157894737.0,,1.0,1.1666666666666667,14103157894737.0,2210526316.0,14103157894737.0,,2,2210526316.0,14103157894737.0,,1,6,0,7,0,1,7,7,3,,0.1666666666666668
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,6892982456.077778,5303802631579.0,1771377192982.8333,1.0,1.5833333333333333,12759614035087.666,12021052631.4,8488684210526.0,3247701754385.6665,5,578947368.3333334,2796473684211.0,295052631580.0,1,12,0,19,0,3,12,15,12,3.3785327792896967e+19,1.537878787878788
6a31ec9cbfe23a9398e80403859f0402cg4ql,26315789.5,7287631578948.0,,1.0,1.25,7287631578948.0,26315789.5,7287631578948.0,,2,26315789.5,7287631578948.0,,1,4,0,5,0,3,5,5,2,,0.25
4dd2a50e589cde2802c4bab143dea61ak517w,26315789.5,3807105263158.0,,1.0,1.5,3807105263158.0,26315789.5,3807105263158.0,,2,26315789.5,3807105263158.0,,1,2,0,3,0,1,1,3,1,,0.5
db80f065a93cc6b41d12af614bc3ec11kpwjp,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
fc870f3872dd5e36e4dfc4ccde28cc930tify,5065789473.75,7236842105.0,,1.5,2.0,7236842105.0,9789473684.0,12473684210.0,,2,342105263.5,2000000000.0,,2,2,0,4,0,1,2,2,2,4.462638503633032e+19,0.0
ca391c857d7aa75a72e2d7c3133e0d6ay9pil,,,,1.0,1.0,,,,,1,,,,1,1,0,1,1,1,1,1,1,,
520b616c26fc47935f6bcd5ec063eaa7w15t8,,,,1.0,1.0,,,,,1,,,,1,4,1,4,0,4,3,4,3,,0.0
daef74294e84ef6d7e009c2d51be6ee167xds,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,1,1,1,,0.0
09d71d3e6a6871a7598dc2764c5bb4ffkz6mc,2241276315789.5,505526315789.5,,1.0,1.2222222222222223,505526315789.5,4470526315789.5,560368421053.0,,2,12026315789.5,450684210526.0,,1,9,0,11,0,5,4,5,1,9.939111124999999e+24,0.19444444444444442
5e3747785e44d85a41a74470c051e946x01dp,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
8725b0aa1a32054450c16b099328fbcbi71gi,294736842.2,1803184210526.5,-1017491228070.0,1.0,2.3333333333333335,7212736842106.0,294736842.2,1803184210526.5,-1017491228070.0,5,294736842.2,1803184210526.5,-1017491228070.0,1,3,0,7,0,3,5,6,6,,5.333333333333334
6feec0741a319299c78c47040893399ebas6q,2318758102.124302,3094441500302.5625,-858966718266.151,1.0142857142857142,1.8571428571428572,4991758620689.793,14657894736.5,11374894736842.0,5191210526316.0,7,17543859.666666668,3894736842.0,-8228421052632.0,1,70,0,130,0,21,52,88,54,1.3935519324288502e+19,1.718426501035197
a8a5bcf248e1326b3340c88e057f59e9nlslq,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
9196288f121946095e5c402fd326109827t0a,983010787.574589,22836330404.522316,-3112458795.327892,1.3165829318521247,198.8,2518709141274.0527,2491228070.0833335,155763955342.9091,188854489.11764705,868,473684210.61538464,3065520945.2244897,-30768421052.6,1,20,1,3976,0,1,1,1,1,2.2434793442964934e+17,74952.37894736842
d1be739798ba0745a1fd72ac918a9f1929hei,687134503.1666666,2139377192982.5,-5526315789.0,1.0,1.4,2140789473684.3333,1578947369.0,4265526315790.0,-5526315789.0,3,78947368.5,4236842105.5,-5526315789.0,1,10,0,14,0,5,11,12,7,6.228326669098694e+17,0.4888888888888887
361c6da33ccd1c0df152fd932e6fb2a69i4ux,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,1,2,1,,0.0
8ec9269ed4f5aef4584d887dfd9e595aaynzb,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,1,2,1,,0.0
17c59325ec223c94dcb301a7451c39871vxq3,315789473.5,8000000000.0,,1.0,1.5,8000000000.0,315789473.5,8000000000.0,,2,315789473.5,8000000000.0,,1,2,0,3,0,1,2,2,2,,0.5
679fe2a21415aa98a3cfb88abd0507edzjpsw,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
84bd02dc56fb7c3402426ef7e8e166e2ptwo6,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
61a4da78a5aa5bebcb3e9818a46771766gtq7,16906279334.734825,1195086575263.9014,-179322386336.09006,1.0875610948191594,4.9393939393939394,4233776842105.32,119921052631.5,4182263157895.0,4106000000000.0,33,565789473.5,11438596491.333334,-4112947368422.0,1,33,0,163,0,7,4,11,9,7.974503192881336e+20,33.433712121212125
067ff22ebf0d33fe0deedc816d75973865jo7,26598606387.773155,1208925538598.3325,-116332221944.34889,1.0609241014413429,5.689655172413793,5617319548872.036,425500000000.0,6664736842105.0,2761631578948.0,29,52631578.88888889,13368421053.0,-2786894736841.5,1,58,0,330,0,19,66,166,63,6.476904339397724e+21,69.27041742286751
e21b238213c361523d276d67f37c05e3qot5q,3105263158.0,578947369.0,,1.2,1.2,578947369.0,3105263158.0,578947369.0,,2,3105263158.0,578947369.0,,1,5,0,6,0,3,5,5,3,,0.19999999999999996
927c5e145de79f9ee2ada0ddc054b4e9hc3qj,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
f0ce8b973cb8d6eef9221fd3d6698fd4kl3g7,1289473684.1666667,12012894736841.666,,1.0,1.6,12012894736841.666,1973684210.5,19292631578947.0,,2,921052631.0,2646578947368.0,,1,5,0,8,0,3,6,8,2,3.518005540623268e+17,0.2999999999999998
e5f43783127506211df8c6290c2ecadbyr779,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
e22850afda081aba360cc18e2a9021caqjjov,705263157.8,2652092105263.25,1130842105263.3333,1.0,2.3333333333333335,10608368421053.0,705263157.8,2652092105263.25,1130842105263.3333,5,705263157.8,2652092105263.25,1130842105263.3333,1,3,0,7,0,3,3,7,2,,5.333333333333334
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,12122807017.444443,3519728070175.25,-362736842105.0,1.0166666666666666,1.2333333333333334,3551921052631.3335,42368421052.666664,7693736842105.0,-362736842105.0,3,157894737.0,193157894736.5,-362736842105.0,1,30,0,37,0,7,28,30,13,2.4580267774870507e+20,0.2540229885057471
3733f7ea492eef1f69f98593d2122c50xwcha,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,2,,0.0
dfd5c9157a0a771f235c32f30aedbf84e2552,13109229805.292637,3253537143996.3413,66513637239.99564,1.006408345752608,2.459016393442623,9818615789473.6,229526315789.5,13982315789474.0,2671894736842.0,13,72368421.125,1789473684.0,-1842947368421.0,1,61,0,150,0,18,69,133,8,2.596580200657569e+21,9.152459016393443
e2e14e8e15204b504b146d17a2bed925qg3u2,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
a7c910e7c7796d979aa9a7a31d74a8eaqsapx,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
762046a235e00ec6521ba71aaa1450c28ijkz,30333687290.056625,120716250082.30186,-34298053419.342106,1.7455882352941177,9.192307692307692,1631635964912.3333,152175438596.5,791263157894.8334,10894736841.666666,53,184210526.5,5184210526.5,-368052631579.0,1,26,1,239,1,9,11,12,12,1.9119030804763965e+21,241.84153846153845
2635d404f4943f3dbee24aa16a2953c723iwd,19631578947.0,3533947368421.0,,1.0,1.25,3533947368421.0,19631578947.0,3533947368421.0,,2,19631578947.0,3533947368421.0,,1,4,0,5,0,1,3,3,1,,0.25
fb6814db96bbaf61f42270a85f0f62adunxft,12330409356.722223,2458532163742.389,-3995526315789.3335,1.0,1.7777777777777777,5414315789473.0,28245614035.0,5371236842105.0,14052631579.0,4,1666666666.6666667,512605263157.5,-10318473684210.0,1,9,0,16,0,1,10,16,1,1.9729350056246552e+20,1.4444444444444446
5dd3494b46f39f8c8783c25527b64dd8hp8ti,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
e2165ff862178c7b2946f7f62f5a3e51wcvaw,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
1c61726e316d5a16aaa80b429080c534u43s0,78947368.5,19644157894737.0,,1.0,1.5,19644157894737.0,78947368.5,19644157894737.0,,2,78947368.5,19644157894737.0,,1,2,0,3,0,2,3,3,3,,0.5
cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
c89d56c06803b8c6316a7c906604c64939yri,640350877.3333334,1701578947368.6667,,1.0,1.1304347826086956,1701578947368.6667,1078947368.5,4883210526316.0,,2,210526316.0,29157894737.0,,1,23,0,26,0,8,15,19,10,1.8859649117105267e+17,0.11857707509881427
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,657894737.0,3118368421053.0,,1.0,1.1666666666666667,3118368421053.0,657894737.0,3118368421053.0,,2,657894737.0,3118368421053.0,,1,6,0,7,0,5,4,7,3,,0.1666666666666668
21114d057c297080f0f882420d2436b5mmukc,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
3d48d4b09fc7559bb6c129fb65c133808brgv,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
068450aafae2a6e390e35925d964290cdliqf,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
d95c969eb09086bbad373dd8ee80cacbuagvf,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
3d281a78c6a116a91baf9c8db22b56bazer1h,58202252396.98761,542686860332.30444,36956746531.31717,1.0242424242424244,20.636363636363637,5594006578947.25,444526315789.5714,1703157894736.8333,1791978947368.4,77,67982456.04166667,9179362880.881578,-1546631578947.3333,1,11,1,227,0,5,48,174,8,2.439161558322442e+22,529.6545454545455
8d43ad48f315364be4d979d2e9d5ee67quqyi,3846856725.1583333,2575831286549.6724,3771538429407.191,1.85,3.1,5377263157894.667,4596491228.0,7672815789473.5,11312894736843.0,16,2470394736.875,3092105263.25,18796992.57142857,1,10,0,31,0,5,7,7,5,1.424756094772355e+18,22.322222222222223
e0a87bc26e13c599894d7a5103fdca786tfat,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
b0973e698b12fe51ec2f259d924c6098rasmy,14026315789.583334,905280701754.3334,-91500000000.0,1.0,1.5555555555555556,1675982456140.3333,37552631579.5,1156052631579.0,-91500000000.0,4,1342105263.0,452842105263.0,-91500000000.0,1,9,0,14,0,2,5,13,2,4.1596398893538515e+20,1.0277777777777777
98ad4163bb0b1abf72f165056d4bf1a1g8ekg,105263158.0,2377789473685.0,,1.0,1.5,2377789473685.0,105263158.0,2377789473685.0,,2,105263158.0,2377789473685.0,,1,2,0,3,0,2,2,2,2,,0.5
e0544483ccbafc4842cba7650677d043n2e5c,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
a46046f129f3526547aca680877fd8c7e6tfc,70175438.66666667,2087394736842.0,4133631578948.0,1.0,3.0,4174789473684.0,70175438.66666667,2087394736842.0,4133631578948.0,3,70175438.66666667,2087394736842.0,4133631578948.0,3,1,0,3,0,1,2,3,2,,
4579226b86f3ca5b5ea1597efabae4c42j4rw,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,2,3,4,3,,0.0
a94c16f8a98e493e2b4390b1975e690dv8cmu,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
53856dce9187b16f2cf5e4e58f5d0397h7tz6,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
4950352b0410495ef65a92b08b5be463c20yn,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
6ce47fddd94be5792190cad9d972a5c4oyjww,13282894736.958334,1841335526315.75,3895526315790.0,1.0666666666666667,1.3333333333333333,2947513157894.75,23289473684.0,4424710526316.0,3895526315790.0,3,3657894737.0,52631579.0,3895526315790.0,1,15,0,20,0,6,7,12,1,7.012482686782472e+19,0.3809523809523809
445eea09a6299164f60dd11f23276b44rkt8q,26315789.5,578947369.0,,1.0,2.0,578947369.0,26315789.5,578947369.0,,2,26315789.5,578947369.0,,2,1,0,2,0,1,2,1,2,,
8a27b2e29086c0d2e589053537e88393zsyr2,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
8f086b809805064f3c4a5dd48327c0f51yplz,74418827932.7754,177368227222.22644,28315594101.60698,1.1297581856860208,3.3917525773195876,392610724925.49054,2632315789473.5,4745736842105.0,372502392344.5455,25,35087719.333333336,9368421052.0,-248210526317.0,1,97,2,329,1,41,87,289,11,1.3120702881957941e+23,17.365764604810995
f428427d7227ddcda377cd00f07749576c6b3,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
e0e5719b5d763eb4e04c7f6e4e32884cmlpj7,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
9d98d3f00a0c0bddf35470b0fb735fcdhiriy,53327406823.74212,798202860683.0225,-189891975881.6866,1.4679267353707652,9.0,7800168164313.195,529921052631.5,3887947368421.0,3500684210527.0,38,46992481.10714286,6526315789.0,-5268631578947.0,1,67,1,603,1,40,77,163,337,8.90245445388395e+21,125.36363636363636
f8f87e237833c3279a953b785653b0e5qka8u,443331313131.2813,1634922297738.0803,3915162907.528739,1.2982954545454546,2.4545454545454546,4410141148325.318,2116026315789.5,7176236842105.0,3379894736843.0,12,894736841.5,2157894736.0,-6675526315790.0,1,44,3,108,3,3,35,68,23,3.594470639376165e+23,5.323467230443975
e578807073c57556ce334044382a9b98iaz6o,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
26190fcf0babdbe0b0d903f325c52873tpj7e,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
584d1d60d357a4ee1fd3b0a6a72de1dc4rodn,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
173991472d4ee18932f8514b9d4a9dba7rjqa,72368421.0,402714285714.2857,96350877193.0,1.0,3.3333333333333335,2819000000000.0,72368421.0,402714285714.2857,96350877193.0,8,72368421.0,402714285714.2857,96350877193.0,1,3,0,10,0,3,8,10,3,,16.333333333333332
57e1892d3d62d87c9ba5e8425a1958c0fn11u,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
147164a9fe8a6bce381a224e9f13207cc1mdg,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
ff12cd48c7de8ffb8b2099f262ce03980dqqz,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,1,4,4,2,,0.0
29cc13d48af9832e0eb481c8a095fec7mom74,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,1,2,3,1,,0.0
98eed7cbee9b1a1b526a635648e7cd2fhbt5w,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,684210526.5,894736842.0,,1.0,1.2,894736842.0,684210526.5,894736842.0,,2,684210526.5,894736842.0,,1,5,0,6,0,3,1,3,1,,0.19999999999999996
eb27d8daded752fc0d1c828867b0f118cswwq,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
354baa6c4764a5bde013ea3f7edc72552r3oa,10697288245.997887,2027220617254.3264,-2550772656780.226,1.337657920303722,48.06666666666667,9772192982456.084,84568421052.76,4805763157895.0,1502315789473.6667,245,78947368.5,38710742018.97951,-9610894736842.0,1,15,3,721,0,1,50,625,476,5.612505178492186e+20,6190.495238095238
7291b7fba1b597d66bb8efd45fd0d354q71ka,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
2e1eb5b56591662fd7ecd7b39621bbcfgd1ks,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
